,dealer_card,dealer_value,dealer_bust,init_hand,hit,result,outcome
64487,6,22,1,8,1,1.0,1
64488,10,17,0,10,0,-1.0,1
64489,10,20,0,18,0,-1.0,1
64490,K,25,1,13,0,1.0,0
64491,6,23,1,7,1,1.0,1
64492,3,21,0,19,0,-1.0,1
64493,J,19,0,6,1,-1.0,0
64494,4,24,1,13,0,1.0,0
64495,6,24,1,20,0,1.0,0
64496,3,17,0,20,0,1.0,0
64497,J,24,1,21,0,1.0,0
64498,10,21,0,20,0,-1.0,1
64499,6,19,0,4,1,-1.0,0
64500,10,18,0,14,0,-1.0,1
64501,K,19,0,5,1,-1.0,0
64502,10,22,1,8,0,1.0,0
64503,Q,20,0,13,0,-1.0,1
64504,Q,17,0,14,0,-1.0,1
64505,7,19,0,8,0,-1.0,1
64506,4,19,0,19,0,0.0,0
64507,5,21,0,17,0,-1.0,1
64508,6,18,0,13,0,-1.0,1
64509,6,18,0,12,0,-1.0,1
64510,A,20,0,20,0,0.0,0
64511,6,17,0,20,0,1.0,0
64512,K,17,0,9,0,-1.0,1
64513,Q,20,0,17,0,-1.0,1
64514,J,23,1,16,0,1.0,0
64515,Q,20,0,16,0,-1.0,1
64516,4,22,1,16,0,1.0,0
64517,8,17,0,9,0,-1.0,1
64518,8,18,0,11,1,-1.0,0
64519,J,20,0,6,0,-1.0,1
64520,8,21,0,5,1,-1.0,0
64521,8,24,1,19,0,1.0,0
64522,Q,19,0,20,0,1.0,0
64523,6,24,1,11,1,1.0,1
64524,7,17,0,7,0,-1.0,1
64525,A,21,0,10,0,-1.0,1
64526,6,26,1,21,0,1.0,0
64527,8,22,1,15,0,1.0,0
64528,2,17,0,20,0,1.0,0
64529,K,17,0,12,0,-1.0,1
64530,3,24,1,17,0,1.0,0
64531,8,22,1,15,0,1.0,0
64532,7,21,0,13,0,-1.0,1
64533,3,23,1,15,0,1.0,0
64534,10,17,0,10,0,-1.0,1
64535,A,20,0,13,0,-1.0,1
64536,8,17,0,13,0,-1.0,1
64537,A,18,0,20,0,1.0,0
64538,9,19,0,9,1,-1.0,0
64539,6,24,1,9,1,1.0,1
64540,6,18,0,16,0,-1.0,1
64541,7,21,0,21,0,0.0,0
64542,J,19,0,8,0,-1.0,1
64543,Q,20,0,9,0,-1.0,1
64544,K,20,0,21,0,1.0,0
64545,9,19,0,9,1,-1.0,0
64546,6,21,0,14,0,-1.0,1
64547,3,22,1,13,0,1.0,0
64548,7,17,0,16,0,-1.0,1
64549,6,20,0,7,1,-1.0,0
64550,4,17,0,13,0,-1.0,1
64551,Q,17,0,19,0,1.0,0
64552,2,18,0,12,0,-1.0,1
64553,J,20,0,13,0,-1.0,1
64554,10,20,0,12,0,-1.0,1
64555,7,17,0,14,0,-1.0,1
64556,7,20,0,11,1,-1.0,0
64557,J,26,1,20,0,1.0,0
64558,6,18,0,19,0,1.0,0
64559,K,20,0,13,0,-1.0,1
64560,8,17,0,14,0,-1.0,1
64561,Q,20,0,15,0,-1.0,1
64562,5,21,0,14,0,-1.0,1
64563,5,25,1,9,0,1.0,0
64564,7,17,0,20,0,1.0,0
64565,7,23,1,15,0,1.0,0
64566,J,21,0,14,0,-1.0,1
64567,K,22,1,14,0,1.0,0
64568,Q,17,0,13,0,-1.0,1
64569,8,23,1,5,0,1.0,0
64570,4,20,0,12,0,-1.0,1
64571,Q,20,0,13,0,-1.0,1
64572,K,20,0,16,0,-1.0,1
64573,K,18,0,11,1,1.0,1
64574,10,25,1,7,0,1.0,0
64575,6,17,0,13,0,-1.0,1
64576,9,18,0,17,0,-1.0,1
64577,5,19,0,16,0,-1.0,1
64578,7,19,0,18,0,-1.0,1
64579,2,18,0,17,0,-1.0,1
64580,5,17,0,5,1,-1.0,0
64581,10,19,0,21,0,1.0,0
64582,A,21,0,19,0,-1.0,1
64583,2,22,1,12,0,1.0,0
64584,3,18,0,11,1,-1.0,0
64585,5,23,1,18,0,1.0,0
64586,5,24,1,14,0,1.0,0
64587,7,17,0,15,0,-1.0,1
64588,Q,20,0,12,0,-1.0,1
64589,3,18,0,19,0,1.0,0
64590,2,21,0,18,0,-1.0,1
64591,8,18,0,12,0,-1.0,1
64592,A,21,0,13,0,-1.0,1
64593,7,26,1,20,0,1.0,0
64594,4,22,1,21,0,1.0,0
64595,J,21,0,17,0,-1.0,1
64596,5,20,0,17,0,-1.0,1
64597,10,20,0,20,0,0.0,0
64598,10,17,0,19,0,1.0,0
64599,6,18,0,17,0,-1.0,1
64600,9,24,1,14,0,1.0,0
64601,8,24,1,20,0,1.0,0
64602,7,19,0,11,0,-1.0,1
64603,6,25,1,13,0,1.0,0
64604,9,20,0,14,0,-1.0,1
64605,7,20,0,14,0,-1.0,1
64606,7,20,0,8,1,-1.0,0
64607,4,18,0,20,0,1.0,0
64608,3,20,0,14,0,-1.0,1
64609,Q,17,0,21,0,1.0,0
64610,6,18,0,15,0,-1.0,1
64611,8,24,1,12,0,1.0,0
64612,4,17,0,11,1,1.0,1
64613,A,21,0,20,0,-1.0,1
64614,3,17,0,12,0,-1.0,1
64615,Q,20,0,16,0,-1.0,1
64616,4,17,0,20,0,1.0,0
64617,5,22,1,9,1,1.0,1
64618,6,26,1,17,0,1.0,0
64619,4,19,0,19,0,0.0,0
64620,4,22,1,15,0,1.0,0
64621,9,20,0,21,0,1.0,0
64622,9,20,0,6,0,-1.0,1
64623,6,24,1,21,0,1.0,0
64624,4,19,0,11,1,1.0,1
64625,7,20,0,18,0,-1.0,1
64626,9,19,0,21,0,1.0,0
64627,8,18,0,11,1,1.0,1
64628,2,18,0,19,0,1.0,0
64629,9,18,0,14,0,-1.0,1
64630,3,18,0,7,0,-1.0,1
64631,5,17,0,20,0,1.0,0
64632,9,24,1,21,0,1.0,0
64633,7,17,0,18,0,1.0,0
64634,3,19,0,12,0,-1.0,1
64635,A,24,1,21,0,1.0,0
64636,3,24,1,15,0,1.0,0
64637,8,17,0,20,0,1.0,0
64638,6,17,0,12,0,-1.0,1
64639,3,22,1,18,0,1.0,0
64640,10,19,0,15,0,-1.0,1
64641,10,18,0,16,0,-1.0,1
64642,10,20,0,9,0,-1.0,1
64643,8,17,0,14,0,-1.0,1
64644,Q,21,0,19,0,-1.0,1
64645,Q,20,0,8,1,-1.0,0
64646,3,20,0,13,0,-1.0,1
64647,6,18,0,21,0,1.0,0
64648,8,17,0,9,1,1.0,1
64649,A,21,0,20,0,-1.0,1
64650,3,19,0,11,0,-1.0,1
64651,4,23,1,16,0,1.0,0
64652,6,22,1,15,0,1.0,0
64653,4,24,1,7,0,1.0,0
64654,Q,19,0,18,0,-1.0,1
64655,10,19,0,9,1,0.0,1
64656,J,20,0,14,0,-1.0,1
64657,3,21,0,16,0,-1.0,1
64658,10,26,1,14,0,1.0,0
64659,6,23,1,20,0,1.0,0
64660,5,19,0,18,0,-1.0,1
64661,3,19,0,17,0,-1.0,1
64662,4,23,1,15,0,1.0,0
64663,J,19,0,20,0,1.0,0
64664,J,17,0,12,0,-1.0,1
64665,2,25,1,19,0,1.0,0
64666,2,22,1,17,0,1.0,0
64667,4,24,1,12,0,1.0,0
64668,2,19,0,20,0,1.0,0
64669,8,17,0,15,0,-1.0,1
64670,10,23,1,9,1,1.0,1
64671,4,22,1,18,0,1.0,0
64672,4,19,0,6,1,-1.0,0
64673,J,20,0,12,0,-1.0,1
64674,Q,21,0,21,0,0.0,0
64675,Q,21,0,10,0,-1.0,1
64676,Q,17,0,13,0,-1.0,1
64677,5,23,1,15,0,1.0,0
64678,A,20,0,19,0,-1.0,1
64679,A,18,0,13,0,-1.0,1
64680,6,22,1,21,0,1.0,0
64681,4,21,0,13,0,-1.0,1
64682,4,19,0,20,0,1.0,0
64683,2,22,1,14,0,1.0,0
64684,2,17,0,20,0,1.0,0
64685,8,21,0,4,1,-1.0,0
64686,A,22,1,13,0,1.0,0
64687,J,20,0,20,0,0.0,0
64688,8,18,0,16,0,-1.0,1
64689,2,19,0,13,0,-1.0,1
64690,K,17,0,9,0,-1.0,1
64691,J,17,0,4,0,-1.0,1
64692,5,19,0,12,0,-1.0,1
64693,J,20,0,11,1,1.0,1
64694,5,20,0,7,1,-1.0,0
64695,7,23,1,15,0,1.0,0
64696,5,21,0,18,0,-1.0,1
64697,Q,25,1,15,0,1.0,0
64698,3,20,0,19,0,-1.0,1
64699,Q,20,0,20,0,0.0,0
64700,5,21,0,11,0,-1.0,1
64701,A,18,0,18,0,0.0,0
64702,8,18,0,18,0,0.0,0
64703,5,17,0,17,0,0.0,0
64704,5,24,1,13,0,1.0,0
64705,2,17,0,16,0,-1.0,1
64706,7,25,1,18,0,1.0,0
64707,J,20,0,21,0,1.0,0
64708,7,17,0,12,0,-1.0,1
64709,5,20,0,11,0,-1.0,1
64710,3,20,0,16,0,-1.0,1
64711,J,20,0,19,0,-1.0,1
64712,3,19,0,15,0,-1.0,1
64713,A,20,0,17,0,-1.0,1
64714,6,24,1,12,0,1.0,0
64715,2,26,1,16,0,1.0,0
64716,7,19,0,9,1,-1.0,0
64717,6,18,0,17,0,-1.0,1
64718,J,19,0,8,1,-1.0,0
64719,6,17,0,16,0,-1.0,1
64720,10,21,0,13,0,-1.0,1
64721,4,19,0,14,0,-1.0,1
64722,8,18,0,13,0,-1.0,1
64723,8,20,0,12,0,-1.0,1
64724,Q,20,0,19,0,-1.0,1
64725,4,23,1,20,0,1.0,0
64726,6,20,0,18,0,-1.0,1
64727,A,19,0,20,0,1.0,0
64728,5,17,0,14,0,-1.0,1
64729,6,17,0,14,0,-1.0,1
64730,6,19,0,16,0,-1.0,1
64731,3,19,0,13,0,-1.0,1
64732,K,20,0,21,0,1.0,0
64733,5,25,1,15,0,1.0,0
64734,6,17,0,21,0,1.0,0
64735,8,24,1,13,0,1.0,0
64736,10,20,0,19,0,-1.0,1
64737,3,22,1,14,0,1.0,0
64738,J,18,0,17,0,-1.0,1
64739,5,22,1,7,0,1.0,0
64740,2,24,1,15,0,1.0,0
64741,7,17,0,9,1,0.0,1
64742,6,25,1,11,1,1.0,1
64743,6,20,0,17,0,-1.0,1
64744,10,18,0,12,0,-1.0,1
64745,6,18,0,19,0,1.0,0
64746,3,23,1,13,0,1.0,0
64747,2,17,0,13,0,-1.0,1
64748,K,20,0,12,0,-1.0,1
64749,4,21,0,19,0,-1.0,1
64750,6,25,1,15,0,1.0,0
64751,5,26,1,18,0,1.0,0
64752,A,18,0,17,0,-1.0,1
64753,J,21,0,13,0,-1.0,1
64754,6,22,1,13,0,1.0,0
64755,K,21,0,16,0,-1.0,1
64756,6,25,1,17,0,1.0,0
64757,3,19,0,16,0,-1.0,1
64758,A,19,0,7,1,-1.0,0
64759,Q,18,0,14,0,-1.0,1
64760,4,21,0,20,0,-1.0,1
64761,J,20,0,20,0,0.0,0
64762,5,18,0,12,0,-1.0,1
64763,10,21,0,14,0,-1.0,1
64764,Q,22,1,19,0,1.0,0
64765,2,20,0,13,0,-1.0,1
64766,7,24,1,17,0,1.0,0
64767,J,18,0,17,0,-1.0,1
64768,7,17,0,17,0,0.0,0
64769,5,20,0,17,0,-1.0,1
64770,2,17,0,18,0,1.0,0
64771,3,20,0,19,0,-1.0,1
64772,2,17,0,20,0,1.0,0
64773,7,20,0,12,0,-1.0,1
64774,3,17,0,15,0,-1.0,1
64775,6,20,0,12,0,-1.0,1
64776,J,20,0,20,0,0.0,0
64777,Q,19,0,14,0,-1.0,1
64778,K,24,1,21,0,1.0,0
64779,2,17,0,6,1,-1.0,0
64780,Q,25,1,17,0,1.0,0
64781,7,23,1,13,0,1.0,0
64782,A,21,0,20,0,-1.0,1
64783,7,24,1,12,0,1.0,0
64784,5,17,0,15,0,-1.0,1
64785,Q,20,0,13,0,-1.0,1
64786,3,19,0,6,0,-1.0,1
64787,3,17,0,7,1,0.0,1
64788,8,17,0,7,0,-1.0,1
64789,A,20,0,6,0,-1.0,1
64790,5,20,0,18,0,-1.0,1
64791,2,17,0,18,0,1.0,0
64792,2,20,0,21,0,1.0,0
64793,8,18,0,18,0,0.0,0
64794,7,18,0,19,0,1.0,0
64795,J,17,0,10,1,0.0,1
64796,8,18,0,13,0,-1.0,1
64797,K,26,1,18,0,1.0,0
64798,3,19,0,21,0,1.0,0
64799,10,21,0,11,0,-1.0,1
64800,Q,26,1,19,0,1.0,0
64801,A,19,0,13,0,-1.0,1
64802,4,24,1,16,0,1.0,0
64803,7,17,0,13,0,-1.0,1
64804,A,19,0,8,0,-1.0,1
64805,8,18,0,14,0,-1.0,1
64806,J,20,0,20,0,0.0,0
64807,3,17,0,17,0,0.0,0
64808,8,21,0,18,0,-1.0,1
64809,J,23,1,15,0,1.0,0
64810,3,17,0,19,0,1.0,0
64811,K,20,0,11,1,-1.0,0
64812,Q,21,0,13,0,-1.0,1
64813,9,17,0,13,0,-1.0,1
64814,10,18,0,8,1,-1.0,0
64815,A,21,0,12,0,-1.0,1
64816,6,17,0,12,0,-1.0,1
64817,9,24,1,13,0,1.0,0
64818,4,24,1,11,1,1.0,1
64819,2,26,1,16,0,1.0,0
64820,J,24,1,21,0,1.0,0
64821,10,26,1,13,0,1.0,0
64822,9,19,0,20,0,1.0,0
64823,7,17,0,18,0,1.0,0
64824,10,17,0,19,0,1.0,0
64825,8,21,0,15,0,-1.0,1
64826,2,24,1,18,0,1.0,0
64827,8,18,0,17,0,-1.0,1
64828,2,17,0,12,0,-1.0,1
64829,A,23,1,20,0,1.0,0
64830,9,19,0,20,0,1.0,0
64831,10,18,0,10,1,1.0,1
64832,6,22,1,11,1,1.0,1
64833,A,21,0,10,0,-1.0,1
64834,J,23,1,17,0,1.0,0
64835,5,24,1,15,0,1.0,0
64836,9,19,0,14,0,-1.0,1
64837,3,25,1,17,0,1.0,0
64838,5,23,1,14,0,1.0,0
64839,3,18,0,13,0,-1.0,1
64840,8,21,0,13,0,-1.0,1
64841,4,18,0,16,0,-1.0,1
64842,9,19,0,16,0,-1.0,1
64843,6,25,1,12,0,1.0,0
64844,Q,19,0,11,1,1.0,1
64845,K,17,0,21,0,1.0,0
64846,3,17,0,11,1,-1.0,0
64847,7,17,0,18,0,1.0,0
64848,K,24,1,6,0,1.0,0
64849,6,17,0,12,0,-1.0,1
64850,A,21,0,16,0,-1.0,1
64851,6,26,1,14,0,1.0,0
64852,5,25,1,12,0,1.0,0
64853,6,17,0,11,0,-1.0,1
64854,10,20,0,14,0,-1.0,1
64855,7,18,0,19,0,1.0,0
64856,Q,20,0,19,0,-1.0,1
64857,3,24,1,16,0,1.0,0
64858,5,21,0,5,0,-1.0,1
64859,Q,20,0,13,0,-1.0,1
64860,Q,20,0,11,1,-1.0,0
64861,4,22,1,16,0,1.0,0
64862,6,25,1,11,1,1.0,1
64863,2,26,1,15,0,1.0,0
64864,4,25,1,12,0,1.0,0
64865,8,17,0,14,0,-1.0,1
64866,9,19,0,20,0,1.0,0
64867,10,26,1,16,0,1.0,0
64868,J,19,0,17,0,-1.0,1
64869,9,20,0,15,0,-1.0,1
64870,9,22,1,15,0,1.0,0
64871,5,19,0,21,0,1.0,0
64872,6,26,1,17,0,1.0,0
64873,A,24,1,20,0,1.0,0
64874,8,18,0,5,1,-1.0,0
64875,Q,20,0,14,0,-1.0,1
64876,9,20,0,5,1,-1.0,0
64877,2,22,1,10,0,1.0,0
64878,K,22,1,11,0,1.0,0
64879,7,17,0,9,1,-1.0,0
64880,J,24,1,15,0,1.0,0
64881,K,21,0,21,0,0.0,0
64882,10,18,0,11,0,-1.0,1
64883,9,19,0,12,0,-1.0,1
64884,6,22,1,14,0,1.0,0
64885,3,23,1,21,0,1.0,0
64886,K,20,0,14,0,-1.0,1
64887,J,20,0,13,0,-1.0,1
64888,3,18,0,20,0,1.0,0
64889,7,17,0,20,0,1.0,0
64890,K,23,1,17,0,1.0,0
64891,10,21,0,8,0,-1.0,1
64892,5,18,0,8,0,-1.0,1
64893,8,22,1,11,0,1.0,0
64894,9,20,0,13,0,-1.0,1
64895,J,25,1,15,0,1.0,0
64896,6,21,0,9,1,-1.0,0
64897,K,20,0,14,0,-1.0,1
64898,A,17,0,12,0,-1.0,1
64899,2,19,0,13,0,-1.0,1
64900,2,20,0,15,0,-1.0,1
64901,8,21,0,14,0,-1.0,1
64902,A,20,0,8,0,-1.0,1
64903,2,19,0,12,0,-1.0,1
64904,J,20,0,5,1,-1.0,0
64905,J,22,1,15,0,1.0,0
64906,Q,19,0,18,0,-1.0,1
64907,6,20,0,19,0,-1.0,1
64908,8,21,0,14,0,-1.0,1
64909,2,18,0,14,0,-1.0,1
64910,7,17,0,16,0,-1.0,1
64911,Q,20,0,13,0,-1.0,1
64912,J,18,0,15,0,-1.0,1
64913,8,18,0,19,0,1.0,0
64914,2,22,1,12,0,1.0,0
64915,9,18,0,20,0,1.0,0
64916,5,18,0,12,0,-1.0,1
64917,6,23,1,15,0,1.0,0
64918,J,20,0,18,0,-1.0,1
64919,10,21,0,16,0,-1.0,1
64920,10,23,1,11,0,1.0,0
64921,9,18,0,9,1,1.0,1
64922,3,18,0,14,0,-1.0,1
64923,Q,18,0,19,0,1.0,0
64924,5,17,0,14,0,-1.0,1
64925,8,24,1,20,0,1.0,0
64926,A,21,0,17,0,-1.0,1
64927,Q,19,0,20,0,1.0,0
64928,9,17,0,11,0,-1.0,1
64929,6,26,1,12,0,1.0,0
64930,K,26,1,9,1,1.0,1
64931,2,18,0,18,0,0.0,0
64932,6,20,0,16,0,-1.0,1
64933,4,24,1,20,0,1.0,0
64934,3,22,1,14,0,1.0,0
64935,K,19,0,21,0,1.0,0
64936,4,19,0,13,0,-1.0,1
64937,5,23,1,15,0,1.0,0
64938,6,17,0,15,0,-1.0,1
64939,4,24,1,12,0,1.0,0
64940,A,20,0,15,0,-1.0,1
64941,2,21,0,15,0,-1.0,1
64942,Q,17,0,21,0,1.0,0
64943,K,25,1,6,0,1.0,0
64944,5,17,0,20,0,1.0,0
64945,K,20,0,16,0,-1.0,1
64946,A,21,0,17,0,-1.0,1
64947,8,20,0,16,0,-1.0,1
64948,4,18,0,16,0,-1.0,1
64949,10,18,0,14,0,-1.0,1
64950,9,20,0,15,0,-1.0,1
64951,8,24,1,18,0,1.0,0
64952,9,18,0,15,0,-1.0,1
64953,10,19,0,13,0,-1.0,1
64954,Q,20,0,18,0,-1.0,1
64955,10,20,0,12,0,-1.0,1
64956,Q,21,0,12,0,-1.0,1
64957,8,19,0,12,0,-1.0,1
64958,2,17,0,12,0,-1.0,1
64959,2,22,1,18,0,1.0,0
64960,3,19,0,12,0,-1.0,1
64961,3,21,0,17,0,-1.0,1
64962,5,19,0,15,0,-1.0,1
64963,3,20,0,18,0,-1.0,1
64964,2,18,0,10,0,-1.0,1
64965,2,25,1,15,0,1.0,0
64966,8,17,0,11,0,-1.0,1
64967,K,20,0,16,0,-1.0,1
64968,5,19,0,9,0,-1.0,1
64969,10,17,0,13,0,-1.0,1
64970,K,17,0,21,0,1.0,0
64971,K,19,0,8,0,-1.0,1
64972,5,18,0,13,0,-1.0,1
64973,9,22,1,17,0,1.0,0
64974,A,20,0,15,0,-1.0,1
64975,3,23,1,16,0,1.0,0
64976,A,21,0,13,0,-1.0,1
64977,8,18,0,13,0,-1.0,1
64978,3,24,1,10,0,1.0,0
64979,2,22,1,12,0,1.0,0
64980,9,21,0,4,1,-1.0,0
64981,A,26,1,15,0,1.0,0
64982,3,26,1,17,0,1.0,0
64983,Q,26,1,8,1,1.0,1
64984,10,17,0,11,1,-1.0,0
64985,9,20,0,12,0,-1.0,1
64986,7,22,1,13,0,1.0,0
64987,J,19,0,13,0,-1.0,1
64988,J,26,1,13,0,1.0,0
64989,8,22,1,14,0,1.0,0
64990,8,17,0,20,0,1.0,0
64991,4,18,0,16,0,-1.0,1
64992,A,21,0,13,0,-1.0,1
64993,K,18,0,8,0,-1.0,1
64994,A,20,0,18,0,-1.0,1
64995,A,17,0,17,0,0.0,0
64996,Q,21,0,10,0,-1.0,1
64997,2,22,1,19,0,1.0,0
64998,Q,26,1,4,0,1.0,0
64999,J,19,0,19,0,0.0,0
65000,8,23,1,14,0,1.0,0
65001,7,19,0,11,0,-1.0,1
65002,K,21,0,17,0,-1.0,1
65003,Q,22,1,14,0,1.0,0
65004,6,18,0,20,0,1.0,0
65005,6,26,1,15,0,1.0,0
65006,J,19,0,21,0,1.0,0
65007,J,21,0,14,0,-1.0,1
65008,6,21,0,11,1,0.0,1
65009,4,20,0,18,0,-1.0,1
65010,K,26,1,11,0,1.0,0
65011,6,18,0,13,0,-1.0,1
65012,8,17,0,15,0,-1.0,1
65013,6,22,1,13,0,1.0,0
65014,J,20,0,9,0,-1.0,1
65015,Q,21,0,15,0,-1.0,1
65016,J,20,0,19,0,-1.0,1
65017,K,25,1,9,0,1.0,0
65018,7,20,0,20,0,0.0,0
65019,2,19,0,8,0,-1.0,1
65020,5,22,1,14,0,1.0,0
65021,A,21,0,5,0,-1.0,1
65022,J,17,0,17,0,0.0,0
65023,5,17,0,8,1,1.0,1
65024,8,17,0,18,0,1.0,0
65025,2,22,1,12,0,1.0,0
65026,5,25,1,14,0,1.0,0
65027,9,21,0,21,0,0.0,0
65028,J,20,0,14,0,-1.0,1
65029,3,23,1,21,0,1.0,0
65030,7,17,0,17,0,0.0,0
65031,8,25,1,14,0,1.0,0
65032,K,20,0,14,0,-1.0,1
65033,9,19,0,12,0,-1.0,1
65034,9,19,0,20,0,1.0,0
65035,3,17,0,19,0,1.0,0
65036,J,19,0,19,0,0.0,0
65037,Q,17,0,17,0,0.0,0
65038,K,20,0,12,0,-1.0,1
65039,6,18,0,21,0,1.0,0
65040,A,20,0,17,0,-1.0,1
65041,9,24,1,10,1,1.0,1
65042,10,21,0,17,0,-1.0,1
65043,3,21,0,17,0,-1.0,1
65044,10,19,0,16,0,-1.0,1
65045,Q,25,1,8,0,1.0,0
65046,7,18,0,15,0,-1.0,1
65047,K,18,0,21,0,1.0,0
65048,9,19,0,16,0,-1.0,1
65049,K,17,0,9,0,-1.0,1
65050,3,19,0,6,1,-1.0,0
65051,8,19,0,13,0,-1.0,1
65052,5,22,1,19,0,1.0,0
65053,6,23,1,16,0,1.0,0
65054,J,20,0,20,0,0.0,0
65055,4,21,0,13,0,-1.0,1
65056,10,22,1,11,1,1.0,1
65057,5,26,1,14,0,1.0,0
65058,K,20,0,13,0,-1.0,1
65059,8,18,0,17,0,-1.0,1
65060,4,26,1,16,0,1.0,0
65061,6,21,0,21,0,0.0,0
65062,4,22,1,13,0,1.0,0
65063,Q,20,0,7,1,-1.0,0
65064,K,18,0,14,0,-1.0,1
65065,8,19,0,17,0,-1.0,1
65066,5,21,0,12,0,-1.0,1
65067,K,20,0,13,0,-1.0,1
65068,9,20,0,20,0,0.0,0
65069,A,17,0,20,0,1.0,0
65070,3,20,0,17,0,-1.0,1
65071,9,25,1,19,0,1.0,0
65072,A,18,0,13,0,-1.0,1
65073,3,22,1,8,1,1.0,1
65074,8,17,0,14,0,-1.0,1
65075,9,17,0,20,0,1.0,0
65076,8,26,1,12,0,1.0,0
65077,K,20,0,6,0,-1.0,1
65078,Q,21,0,15,0,-1.0,1
65079,Q,21,0,6,0,-1.0,1
65080,A,19,0,16,0,-1.0,1
65081,9,19,0,18,0,-1.0,1
65082,9,20,0,15,0,-1.0,1
65083,9,24,1,20,0,1.0,0
65084,4,17,0,11,1,-1.0,0
65085,6,19,0,12,0,-1.0,1
65086,2,23,1,17,0,1.0,0
65087,Q,26,1,13,0,1.0,0
65088,A,21,0,20,0,-1.0,1
65089,4,25,1,13,0,1.0,0
65090,7,19,0,6,0,-1.0,1
65091,10,17,0,16,0,-1.0,1
65092,5,19,0,16,0,-1.0,1
65093,2,17,0,16,0,-1.0,1
65094,8,19,0,17,0,-1.0,1
65095,5,24,1,9,0,1.0,0
65096,10,20,0,8,0,-1.0,1
65097,Q,20,0,16,0,-1.0,1
65098,Q,20,0,9,1,-1.0,0
65099,9,20,0,16,0,-1.0,1
65100,9,24,1,20,0,1.0,0
65101,A,21,0,12,0,-1.0,1
65102,9,19,0,14,0,-1.0,1
65103,8,19,0,20,0,1.0,0
65104,7,17,0,12,0,-1.0,1
65105,5,17,0,13,0,-1.0,1
65106,2,25,1,11,1,1.0,1
65107,3,25,1,12,0,1.0,0
65108,6,23,1,14,0,1.0,0
65109,A,20,0,11,0,-1.0,1
65110,3,21,0,14,0,-1.0,1
65111,3,23,1,11,1,1.0,1
65112,8,25,1,16,0,1.0,0
65113,7,17,0,11,1,0.0,1
65114,6,22,1,19,0,1.0,0
65115,7,23,1,12,0,1.0,0
65116,J,19,0,16,0,-1.0,1
65117,J,19,0,15,0,-1.0,1
65118,5,22,1,20,0,1.0,0
65119,6,18,0,13,0,-1.0,1
65120,3,24,1,18,0,1.0,0
65121,6,21,0,14,0,-1.0,1
65122,7,25,1,12,0,1.0,0
65123,2,23,1,16,0,1.0,0
65124,8,18,0,14,0,-1.0,1
65125,Q,20,0,17,0,-1.0,1
65126,8,21,0,14,0,-1.0,1
65127,2,17,0,8,1,-1.0,0
65128,Q,20,0,12,0,-1.0,1
65129,7,18,0,19,0,1.0,0
65130,7,23,1,19,0,1.0,0
65131,5,18,0,19,0,1.0,0
65132,6,17,0,4,1,-1.0,0
65133,2,20,0,14,0,-1.0,1
65134,2,22,1,11,0,1.0,0
65135,4,21,0,5,0,-1.0,1
65136,Q,23,1,14,0,1.0,0
65137,Q,21,0,12,0,-1.0,1
65138,9,19,0,19,0,0.0,0
65139,6,26,1,12,0,1.0,0
65140,3,23,1,7,1,1.0,1
65141,4,22,1,18,0,1.0,0
65142,2,17,0,16,0,-1.0,1
65143,10,19,0,13,0,-1.0,1
65144,6,26,1,7,0,1.0,0
65145,5,23,1,17,0,1.0,0
65146,K,20,0,17,0,-1.0,1
65147,9,26,1,20,0,1.0,0
65148,Q,17,0,13,0,-1.0,1
65149,4,19,0,13,0,-1.0,1
65150,8,19,0,10,1,-1.0,0
65151,Q,21,0,20,0,-1.0,1
65152,Q,20,0,12,0,-1.0,1
65153,A,21,0,12,0,-1.0,1
65154,3,22,1,14,0,1.0,0
65155,A,20,0,12,0,-1.0,1
65156,9,20,0,20,0,0.0,0
65157,2,26,1,18,0,1.0,0
65158,A,19,0,18,0,-1.0,1
65159,9,25,1,4,1,1.0,1
65160,2,20,0,17,0,-1.0,1
65161,2,22,1,20,0,1.0,0
65162,4,24,1,13,0,1.0,0
65163,4,18,0,12,0,-1.0,1
65164,4,20,0,14,0,-1.0,1
65165,A,21,0,14,0,-1.0,1
65166,10,21,0,16,0,-1.0,1
65167,10,25,1,7,1,1.0,1
65168,8,18,0,14,0,-1.0,1
65169,J,20,0,7,1,-1.0,0
65170,9,17,0,12,0,-1.0,1
65171,10,20,0,17,0,-1.0,1
65172,5,18,0,11,0,-1.0,1
65173,9,19,0,12,0,-1.0,1
65174,K,20,0,20,0,0.0,0
65175,A,18,0,15,0,-1.0,1
65176,8,18,0,10,1,1.0,1
65177,5,19,0,20,0,1.0,0
65178,4,20,0,15,0,-1.0,1
65179,7,20,0,9,1,-1.0,0
65180,3,26,1,13,0,1.0,0
65181,8,18,0,6,0,-1.0,1
65182,K,24,1,16,0,1.0,0
65183,5,21,0,15,0,-1.0,1
65184,5,20,0,10,1,0.0,1
65185,J,20,0,20,0,0.0,0
65186,Q,17,0,14,0,-1.0,1
65187,3,19,0,16,0,-1.0,1
65188,10,20,0,15,0,-1.0,1
65189,8,23,1,16,0,1.0,0
65190,K,18,0,13,0,-1.0,1
65191,K,21,0,11,0,-1.0,1
65192,K,18,0,17,0,-1.0,1
65193,Q,24,1,21,0,1.0,0
65194,8,18,0,13,0,-1.0,1
65195,7,17,0,16,0,-1.0,1
65196,7,24,1,15,0,1.0,0
65197,Q,21,0,12,0,-1.0,1
